Measure,Global_Key,Local_Key,Chord,Relative_Numeral,CoE_KeyCall,CoE_Uncert,CoE_KeySequence,CoE_GlobalKey
43,C,V,I,I,vi,1.6894,e,G
44,C,V,VI,VI,#vi/bvii,0.7467,f,G
45,C,V,II,II,#ii/biii,1.4182,bb,G
46,C,V,V,V,#v/bvi,1.4182,eb/d#,G
46,C,V,V2,V,#v/bvi,1.4182,eb/d#,G
47,C,V,I6,I,I,0.2658,G,G
48,C,V,IV(4),IV,I,1.7142,G,G
48,C,V,I,I,I,1.7142,G,G
48,C,V,V6,V,I,1.7142,G,G
49,C,V,V64,V,#II/bIII,1.5655,Bb,G
49,C,V,viio6,vii,#II/bIII,1.5655,Bb,G
49,C,V,I,I,#II/bIII,1.5655,Bb,G
50,C,V,V(64),V,V,0.1321,D,G
50,C,V,V\\\\,V,V,0.1321,D,G
51,C,V,@none,,I,1.9326,G,G
52,C,V,VI,VI,VI,0.2521,E,G
53,C,V,ii,ii,ii,0.571,a,G
54,C,V,V,V,V,0.1747,D,G
54,C,V,V7,V,V,0.1747,D,G
55,C,V,I,I,I,0.3318,G,G
56,C,V,vi,vi,i,1.8121,g,G
57,C,V,IV,IV,vi,1.7805,e,G
57,C,V,#viio6/ii,#vii,vi,1.7805,e,G
57,C,V,ii,ii,vi,1.7805,e,G
57,C,V,vi6,vi,vi,1.7805,e,G
57,C,V,#viio6/V,#vii,vi,1.7805,e,G
58,C,V,V,V,I,0.8071,G,G
58,C,V,vi7,vi,I,0.8071,G,G
59,C,V,V6,V,I,0.9526,G,G
59,C,V,I,I,I,0.9526,G,G
60,C,V,ii6,ii,V,1.554,D,G
60,C,V,ii,ii,V,1.554,D,G
60,C,V,V(64),V,V,1.554,D,G
60,C,V,V,V,V,1.554,D,G
61,C,V,I6,I,I,0.1403,G,G
62,C,V,I,I,I,0.1475,G,G
63,C,V,vi,vi,I,1.2882,G,G
63,C,V,I6,I,I,1.2882,G,G
64,C,V,V65,V,I,1.5155,G,G
64,C,V,V2/IV,V,I,1.5155,G,G
65,C,V,IV6,IV,iv,1.0804,c,G
65,C,V,V+65/IV,V,iv,1.0804,c,G
66,C,V,IV,IV,I,1.6423,G,G
66,C,V,ii,ii,I,1.6423,G,G
66,C,V,V(64),V,I,1.6423,G,G
66,C,V,V7,V,I,1.6423,G,G
67,C,V,I\\\\,I,I,0.4241,G,G
68,C,V,V6,V,V,1.0115,D,G
69,C,V,I,I,I,1.0839,G,G
70,C,V,V,V,V,0.5898,D,G
70,C,V,V7,V,V,0.5898,D,G
71,C,V,I,I,I,0.2857,G,G
72,C,V,V7,V,v,1.8195,d,G
73,C,V,V(64),V,I,1.2509,G,G
74,C,V,V7,V,v,1.9586,d,G
75,C,V,I\\\\,I,I,0.5934,G,G
76,C,V,V6,V,V,1.3977,D,G
77,C,V,I,I,I,0.9702,G,G
77,C,V,V7,V,I,0.9702,G,G
78,C,V,I,I,I,0.1027,G,G
78,C,V,V7,V,I,0.1027,G,G
79,C,V,I,I,I,0.1321,G,G
79,C,V,V7,V,I,0.1321,G,G
79,C,V,I,I,I,0.1321,G,G
80,C,V,V7,V,I,1.0695,G,G
80,C,V,I,I,I,1.0695,G,G
80,C,V,V7,V,I,1.0695,G,G
81,C,V,I\\\\,I,I,0.5075,G,G
84,C,bIII,.bIII.vi,vi,#I/bII,1.6485,Ab,G
85,C,bIII,IV,IV,#I/bII,0.3057,Ab,G
86,C,bIII,ii,ii,#IV/bV,1.46,Db/C#,G
86,C,bIII,#vii%43/V,#vii,#IV/bV,1.46,Db/C#,G
87,C,bIII,V6,V,#II/bIII,0.205,Bb,G
87,C,bIII,#vii%43/V,#vii,#II/bIII,0.205,Bb,G
88,C,bIII,V6,V,#II/bIII,0.205,Bb,G
88,C,bIII,#vii%43/V,#vii,#II/bIII,0.205,Bb,G
89,C,bIII,V6,V,#II/bIII,0.2458,Bb,G
91,C,bIII,V,V,#II/bIII,0.212,Bb,G
91,C,bIII,#viio7/V,#vii,#II/bIII,0.212,Bb,G
92,C,bIII,V,V,#II/bIII,0.212,Bb,G
92,C,bIII,#viio7/V,#vii,#II/bIII,0.212,Bb,G
93,C,bIII,V,V,#II/bIII,0.2458,Bb,G
95,C,bIII,I,I,#V/bVI,0.5406,Eb,G
96,C,bIII,V6,V,#II/bIII,1.0115,Bb,G
97,C,bIII,I6,I,#V/bVI,0.3113,Eb,G
98,C,bIII,V/vi,V,iv,1.4952,c,G
99,C,bIII,vi,vi,iv,0.4845,c,G
100,C,bIII,V43/vi,V,iv,1.4093,c,G
101,C,bIII,vi,vi,#vi/bvii,1.4166,f,G
102,C,bIII,V2/IV,V,#v/bvi,1.7998,eb/d#,G
103,C,bIII,IV,IV,#I/bII,0.2021,Ab,G
104,C,bIII,I,I,#V/bVI,0.9831,Eb,G
105,C,bIII,IV,IV,#I/bII,0.1741,Ab,G
106,C,bIII,I,I,#V/bVI,1.1801,Eb,G
107,C,bvii,.bvii.#viio7/V,#vii,#II/bIII,1.6604,Bb,G
108,C,bvii,i64,i,#ii/biii,0.3961,bb,G
109,C,bvii,VI,VI,VII,1.022,Gb/F#,G
110,C,bvii,#viio65/V,#vii,#IV/bV,2.1334,Db/C#,G
112,C,vi,vi.#viio7/iv,#vii,#iv/bv,1.8065,c#,G
115,C,vi,iv(94),iv,I,2.3191,G,G
116,C,vi,iv,iv,v,0.255,d,G
117,C,vi,V65(2),V,#VI/bVII,2.3191,F,G
118,C,vi,V65,V,VI,0.9984,E,G
119,C,vi,i,i,ii,0.255,a,G
120,C,vi,iv6,iv,v,0.3174,d,G
121,C,vi,V\\\\,V,VI,0.7021,E,G
122,C,vi,i,i,II,1.3534,A,G
122,C,vi,#viio65/V,#vii,II,1.3534,A,G
123,C,vi,V,V,VI,0.8568,E,G
124,C,vi,i,i,ii,1.373,a,G
124,C,vi,#viio43/V,#vii,ii,1.373,a,G
125,C,vi,V,V,VI,0.8568,E,G
126,C,vi,i,i,II,1.3534,A,G
126,C,vi,#viio2/V,#vii,II,1.3534,A,G
127,C,vi,V,V,VI,0.8568,E,G
128,C,vi,i,i,ii,1.373,a,G
128,C,vi,i(6),i,ii,1.373,a,G
129,C,vi,V,V,ii,0.1689,a,G
129,C,vi,i(6),i,ii,0.1689,a,G
130,C,vi,VI,VI,ii,0.1689,a,G
130,C,vi,i(6),i,ii,0.1689,a,G
131,C,vi,V,V,VI,0.8568,E,G
135,C,vi,V2,V,VI,0.3431,E,G
138,C,vi,#viio43,#vii,IV,1.614,C,G
140,C,I,I.V43,V,i,0.8463,g,G
146,C,I,V7,V,i,1.944,g,G
147,C,I,I,I,IV,0.2328,C,G
148,C,I,IV,IV,#VI/bVII,0.2063,F,G
148,C,I,IV6,IV,#VI/bVII,0.2063,F,G
149,C,I,V,V,I,0.2428,G,G
150,C,I,I,I,IV,0.4374,C,G
150,C,I,vi,vi,IV,0.4374,C,G
151,C,I,V/V,V,V,0.215,D,G
151,C,I,V64/V,V,V,0.215,D,G
152,C,I,V[V,V,I,0.4041,G,G
153,C,I,I64,I,IV,0.3099,C,G
154,C,I,V6(2)/V,V,I,1.5731,G,G
154,C,I,V6/V,V,I,1.5731,G,G
154,C,I,V(6)/V,V,I,1.5731,G,G
154,C,I,V/V,V,I,1.5731,G,G
155,C,I,V],V,I,0.3516,G,G
156,C,I,I,I,IV,0.2028,C,G
157,C,I,IV6,IV,#VI/bVII,0.2063,F,G
158,C,I,V65,V,I,0.2428,G,G
158,C,I,V,V,I,0.2428,G,G
159,C,I,I64,I,I,1.846,G,G
159,C,I,V65/V,V,I,1.846,G,G
160,C,I,V6,V,I,0.3051,G,G
160,C,I,V64,V,I,0.3051,G,G
161,C,I,I64,I,IV,0.394,C,G
161,C,I,I,I,IV,0.394,C,G
162,C,I,V2/V,V,V,0.0905,D,G
162,C,I,V6/V,V,V,0.0905,D,G
163,C,I,V,V,I,0.3991,G,G
164,C,I,I,I,IV,0.5264,C,G
164,C,I,V2/IV,V,IV,0.5264,C,G
165,C,I,IV6,IV,#VI/bVII,0.6133,F,G
166,C,I,ii6,ii,v,1.4436,d,G
166,C,I,V64/ii,V,v,1.4436,d,G
167,C,I,ii6,ii,v,1.0728,d,G
167,C,I,viio/V,vii,v,1.0728,d,G
168,C,I,V,V,I,0.4407,G,G
169,C,I,V(64),V,IV,0.8512,C,G
170,C,I,V7,V,I,0.4517,G,G
171,C,I,V(64),V,IV,0.534,C,G
172,C,I,V,V,I,1.042,G,G
172,C,I,V7,V,I,1.042,G,G
173,C,I,V(64),V,IV,0.8512,C,G
174,C,I,V7,V,I,0.4517,G,G
175,C,I,V(64),V,IV,0.534,C,G
176,C,I,V,V,I,1.1127,G,G
176,C,I,V(64),V,I,1.1127,G,G
177,C,I,V,V,iv,1.5738,c,G
177,C,I,V(64),V,iv,1.5738,c,G
178,C,I,V,V,I,0.8183,G,G
178,C,I,I6,I,I,0.8183,G,G
178,C,I,I,I,I,0.8183,G,G
178,C,I,V,V,I,0.8183,G,G
179,C,I,I,I,IV,1.2462,C,G
179,C,I,V,V,IV,1.2462,C,G
179,C,I,I,I,IV,1.2462,C,G
180,C,I,V\\\\,V,I,1.19,G,G
181,C,I,I,I,IV,1.9289,C,G
182,C,I,vi,vi,#VI/bVII,1.6485,F,G
183,C,I,IV,IV,#VI/bVII,0.3057,F,G
184,C,I,viio6(2),vii,#VI/bVII,0.6726,F,G
184,C,I,viio6,vii,#VI/bVII,0.6726,F,G
185,C,I,V7,V,i,1.0473,g,G
186,C,I,V(64),V,IV,0.1213,C,G
186,C,I,V7,V,IV,0.1213,C,G
186,C,I,V(64),V,IV,0.1213,C,G
187,C,I,V7,V,i,1.0473,g,G
188,C,I,V(64),V,IV,0.1213,C,G
188,C,I,V7,V,IV,0.1213,C,G
188,C,I,V(64),V,IV,0.1213,C,G
189,C,I,V7,V,i,0.7036,g,G
190,C,I,V7\\\\,V,I,0.9866,G,G
191,C,I,I,I,ii,1.6894,a,G
192,C,I,VI,VI,#ii/biii,0.7467,bb,G
193,C,I,V6/V,V,#v/bvi,1.4182,eb/d#,G
194,C,I,V,V,vi,1.4182,e,G
194,C,I,V2,V,vi,1.4182,e,G
195,C,I,I6,I,IV,0.2658,C,G
196,C,I,IV(4),IV,IV,1.7142,C,G
196,C,I,IV,IV,IV,1.7142,C,G
196,C,I,I6,I,IV,1.7142,C,G
197,C,I,V43,V,I,1.5655,G,G
197,C,I,I,I,I,1.5655,G,G
198,C,I,V(64),V,I,0.247,G,G
198,C,I,V\\\\,V,I,0.247,G,G
199,C,I,V/VI,V,IV,1.9326,C,G
200,C,I,VI,VI,II,0.2521,A,G
201,C,I,V7/V,V,v,0.571,d,G
202,C,I,V,V,I,0.1747,G,G
202,C,I,V7,V,I,0.1747,G,G
203,C,I,I\\\\,I,IV,0.8867,C,G
205,C,I,IV,IV,ii,1.7805,a,G
205,C,I,#viio6/ii,#vii,ii,1.7805,a,G
205,C,I,ii,ii,ii,1.7805,a,G
205,C,I,vi6,vi,ii,1.7805,a,G
205,C,I,viio,vii,ii,1.7805,a,G
205,C,I,#viio6/V,#vii,ii,1.7805,a,G
206,C,I,V,V,IV,0.8071,C,G
206,C,I,vi7,vi,IV,0.8071,C,G
207,C,I,V6,V,IV,0.9526,C,G
207,C,I,I,I,IV,0.9526,C,G
208,C,I,ii6,ii,I,1.554,G,G
208,C,I,ii,ii,I,1.554,G,G
208,C,I,V(64),V,I,1.554,G,G
208,C,I,V\\\\,V,I,1.554,G,G
209,C,I,I6,I,IV,0.8691,C,G
210,C,I,I,I,IV,0.1656,C,G
211,C,I,vi,vi,IV,1.2882,C,G
212,C,I,V65,V,IV,1.5155,C,G
212,C,I,V2/IV,V,IV,1.5155,C,G
213,C,I,IV6,IV,#VI/bVII,0.8637,F,G
213,C,I,V+65,V,#VI/bVII,0.8637,F,G
214,C,I,IV,IV,IV,1.6423,C,G
214,C,I,ii6,ii,IV,1.6423,C,G
214,C,I,V(64),V,IV,1.6423,C,G
214,C,I,V7,V,IV,1.6423,C,G
215,C,I,I\\\\,I,IV,0.4241,C,G
216,C,I,V,V,I,1.0115,G,G
217,C,I,I,I,IV,1.0839,C,G
218,C,I,V,V,I,0.5898,G,G
218,C,I,V7,V,I,0.5898,G,G
219,C,I,I,I,IV,0.1581,C,G
220,C,I,V7,V,I,1.6632,G,G
221,C,I,V(64),V,IV,0.1048,C,G
222,C,I,V7,V,i,1.7891,g,G
223,C,I,I,I,IV,0.4245,C,G
224,C,I,V6,V,I,1.0709,G,G
224,C,I,V,V,I,1.0709,G,G
224,C,I,V43,V,I,1.0709,G,G
225,C,I,I,I,ii,0.6504,a,G
226,C,I,V6/vi,V,vi,1.5302,e,G
226,C,I,V43/vi,V,vi,1.5302,e,G
227,C,I,vi,vi,#VI/bVII,0.3478,F,G
227,C,I,V7/IV,V,#VI/bVII,0.3478,F,G
229,C,I,IV,IV,#VI/bVII,1.9289,F,G
230,C,I,#iv,#iv,VII,1.9289,Gb/F#,G
231,C,I,V,V,I,1.9289,G,G
232,C,I,I,I,IV,1.6342,C,G
232,C,I,#viio64/V,#vii,IV,1.6342,C,G
233,C,I,V,V,I,0.6859,G,G
234,C,I,i,i,vi,0.8528,e,G
234,C,I,#viio43/V,#vii,vi,0.8528,e,G
235,C,I,V6,V,I,0.7021,G,G
236,C,I,#viio/ii,#vii,#IV/bV,1.9289,Db/C#,G
238,C,I,#viio65/ii,#vii,#II/bIII,2.3191,Bb,G
239,C,I,ii6(#7b62),ii,#vi/bvii,1.8347,f,G
240,C,I,ii6,ii,v,0.9428,d,G
241,C,I,V7,V,I,0.9984,G,G
242,C,I,vi,vi,IV,1.4901,C,G
243,C,I,ii65,ii,#VI/bVII,0.9694,F,G
244,C,I,V7,V,I,1.3977,G,G
245,C,I,I\\\\,I,IV,0.4127,C,G
246,C,I,V6,V,I,0.3428,G,G
247,C,I,vi,vi,IV,1.1545,C,G
248,C,I,ii6,ii,v,0.731,d,G
249,C,I,V7,V,I,0.9478,G,G
250,C,I,I\\\\,I,IV,0.2588,C,G
251,C,I,V43,V,I,0.3812,G,G
251,C,I,V7,V,I,0.3812,G,G
252,C,I,I,I,IV,0.2588,C,G
253,C,I,V43,V,I,0.3812,G,G
253,C,I,V7,V,I,0.3812,G,G
254,C,I,I,I,IV,0.1456,C,G
254,C,I,I6,I,IV,0.1456,C,G
254,C,I,V7,V,IV,0.1456,C,G
255,C,I,I,I,IV,0.406,C,G
255,C,I,I6,I,IV,0.406,C,G
255,C,I,V7,V,IV,0.406,C,G
256,C,I,I,I,IV,0.2932,C,G
256,C,I,I6,I,IV,0.2932,C,G
256,C,I,V7,V,IV,0.2932,C,G
257,C,I,I,I,IV,0.1291,C,G
257,C,I,I6,I,IV,0.1291,C,G
257,C,I,V7,V,IV,0.1291,C,G
258,C,I,I,I,IV,0.4521,C,G
258,C,I,V7,V,IV,0.4521,C,G
258,C,I,V(64),V,IV,0.4521,C,G
259,C,I,V7,V,I,0.6742,G,G
259,C,I,V(64),V,I,0.6742,G,G
259,C,I,V7,V,I,0.6742,G,G
260,C,I,I,I,IV,0.5075,C,G
261,C,I,I\\\\,I,IV,0.3428,C,G
