Measure,Global_Key,Local_Key,Chord,Relative_Numeral,CoE_KeyCall,CoE_Uncert,CoE_KeySequence,CoE_GlobalKey
79,e,I,V64,V,V,1.1416,B/Cb,E
80,e,I,V7/V,V,ii,1.7795,f#,E
80,e,I,V64,V,ii,1.7795,f#,E
80,e,I,V2/V,V,ii,1.7795,f#,E
81,e,I,V6,V,V,0.6986,B/Cb,E
81,e,I,V,V,V,0.6986,B/Cb,E
82,e,I,V7(+2),V,ii,0.4173,f#,E
82,e,I,ii6,ii,ii,0.4173,f#,E
82,e,I,IV(4),IV,ii,0.4173,f#,E
82,e,I,IV,IV,ii,0.4173,f#,E
83,e,I,V2,V,I,0.1343,E,E
83,e,I,I6,I,I,0.1343,E,E
83,e,I,I(6),I,I,0.1343,E,E
83,e,I,I,I,I,0.1343,E,E
84,e,I,IV6(+#7),IV,ii,1.3955,f#,E
84,e,I,viio,vii,ii,1.3955,f#,E
84,e,I,viio(6),vii,ii,1.3955,f#,E
84,e,I,viio2,vii,ii,1.3955,f#,E
85,e,I,V65/vi,V,vi,0.1687,c#,E
85,e,I,vi,vi,vi,0.1687,c#,E
85,e,I,vi2(6),vi,vi,0.1687,c#,E
85,e,I,vi2,vi,vi,0.1687,c#,E
86,e,I,ii65,ii,ii,1.5426,f#,E
86,e,I,ii7,ii,ii,1.5426,f#,E
86,e,I,V7,V,ii,1.5426,f#,E
87,e,I,I\\\\,I,I,0.392,E,E
87,e,I,V7,V,I,0.392,E,E
88,e,I,I,I,vi,0.9853,c#,E
88,e,I,I6,I,vi,0.9853,c#,E
89,e,I,I,I,I,0.3117,E,E
89,e,I,V7,V,I,0.3117,E,E
89,e,I,I,I,I,0.3117,E,E
90,e,I,V2,V,V,1.2172,B/Cb,E
90,e,I,I6,I,V,1.2172,B/Cb,E
90,e,I,V,V,V,1.2172,B/Cb,E
91,e,I,I,I,vi,1.2609,c#,E
92,e,I,V43,V,ii,1.0599,f#,E
93,e,I,I,I,I,0.3795,E,E
93,e,I,V6,V,I,0.3795,E,E
94,e,I,V,V,V,1.6859,B/Cb,E
95,e,I,V65/V,V,iii,0.7346,g#/ab,E
95,e,I,V,V,iii,0.7346,g#/ab,E
96,e,I,V43/V,V,vi,1.6495,c#,E
96,e,I,V6,V,vi,1.6495,c#,E
96,e,I,V43/V,V,vi,1.6495,c#,E
97,e,I,V,V,V,0.7971,B/Cb,E
97,e,I,I6,I,V,0.7971,B/Cb,E
98,e,I,V65/ii,V,ii,1.0179,f#,E
98,e,I,ii,ii,ii,1.0179,f#,E
98,e,I,IV64,IV,ii,1.0179,f#,E
99,e,I,V6,V,V,1.4912,B/Cb,E
99,e,I,V2,V,V,1.4912,B/Cb,E
99,e,I,I,I,V,1.4912,B/Cb,E
99,e,I,V(64),V,V,1.4912,B/Cb,E
99,e,I,V,V,V,1.4912,B/Cb,E
100,e,I,I\\\\,I,I,0.5604,E,E
100,e,I,I6,I,I,0.5604,E,E
101,e,I,#viio43/ii,#vii,#V/bVI,1.7899,C,E
101,e,I,ii6,ii,#V/bVI,1.7899,C,E
101,e,I,I6,I,#V/bVI,1.7899,C,E
102,e,I,ii,ii,ii,1.4955,f#,E
102,e,I,I,I,ii,1.4955,f#,E
102,e,I,ii,ii,ii,1.4955,f#,E
103,e,I,I6,I,I,0.8079,E,E
104,e,I,V43,V,ii,1.3429,f#,E
105,e,I,I,I,V,1.5015,B/Cb,E
105,e,I,V,V,V,1.5015,B/Cb,E
105,e,I,#viio43/V,#vii,V,1.5015,B/Cb,E
106,e,I,V6,V,V,0.6621,B/Cb,E
106,e,I,V,V,V,0.6621,B/Cb,E
106,e,I,V6,V,V,0.6621,B/Cb,E
107,e,I,V,V,V,0.1475,B/Cb,E
107,e,I,V7/V,V,V,0.1475,B/Cb,E
107,e,I,V,V,V,0.1475,B/Cb,E
108,e,I,V43/V,V,vi,1.4234,c#,E
108,e,I,V6(4),V,vi,1.4234,c#,E
108,e,I,vii%7,vii,vi,1.4234,c#,E
109,e,I,V,V,V,0.4211,B/Cb,E
109,e,I,V6,V,V,0.4211,B/Cb,E
110,e,I,V65/ii,V,ii,1.2111,f#,E
110,e,I,ii,ii,ii,1.2111,f#,E
110,e,I,viio6,vii,ii,1.2111,f#,E
110,e,I,IV64(+#7),IV,ii,1.2111,f#,E
111,e,I,V65,V,I,1.3021,E,E
111,e,I,I,I,I,1.3021,E,E
111,e,I,V7,V,I,1.3021,E,E
112,e,I,I,I,I,1.2376,E,E
112,e,I,I6,I,I,1.2376,E,E
113,e,I,IV,IV,I,0.3182,E,E
113,e,I,I6,I,I,0.3182,E,E
114,e,I,ii7,ii,I,2.2909,E,E
114,e,I,I,I,I,2.2909,E,E
115,e,I,I6,I,vi,1.2661,c#,E
115,e,I,I,I,vi,1.2661,c#,E
116,e,I,ii7,ii,ii,1.9071,f#,E
117,e,I,I,I,I,0.3385,E,E
118,e,I,I(9),I,I,2.0536,E,E
118,e,I,I64(9),I,I,2.0536,E,E
118,e,I,I,I,I,2.0536,E,E
119,e,I,V7(4),V,I,0.6469,E,E
119,e,I,I,I,I,0.6469,E,E
120,e,I,I(9),I,I,0.1921,E,E
120,e,I,I64,I,I,0.1921,E,E
120,e,I,I(9),I,I,0.1921,E,E
121,e,I,I,I,I,0.2878,E,E
122,e,I,I(9),I,I,1.4334,E,E
123,e,I,I,I,I,0.7182,E,E
124,e,I,I(9),I,I,1.0737,E,E
124,e,I,I64,I,I,1.0737,E,E
125,e,I,I,I,I,0.1523,E,E
125,e,I,I6,I,I,0.1523,E,E
126,e,I,I6,I,I,0.7464,E,E
127,e,I,vi,vi,#i/bii,0.5185,f,E
127,e,I,viio7/vi,vii,#i/bii,0.5185,f,E
127,e,I,vi,vi,#i/bii,0.5185,f,E
128,e,I,viio,vii,V,1.0373,B/Cb,E
128,e,I,vi6,vi,V,1.0373,B/Cb,E
128,e,I,viio,vii,V,1.0373,B/Cb,E
129,e,I,vi,vi,I,0.7357,E,E
129,e,I,I64(9),I,I,0.7357,E,E
129,e,I,IV7,IV,I,0.7357,E,E
130,e,I,V2,V,ii,1.8099,f#,E
131,e,I,I6,I,I,0.3114,E,E
131,e,I,V43,V,I,0.3114,E,E
131,e,I,I,I,I,0.3114,E,E
132,e,I,viio,vii,ii,1.1125,f#,E
132,e,I,IV(6),IV,ii,1.1125,f#,E
132,e,I,V65(4),V,ii,1.1125,f#,E
133,e,I,I,I,I,1.269,E,E
133,e,I,vi,vi,I,1.269,E,E
134,e,I,V7,V,V,1.2006,B/Cb,E
135,e,I,I,I,I,0.5078,E,E
136,e,I,V43,V,V,1.0988,B/Cb,E
137,e,I,I,I,I,0.5244,E,E
138,e,I,V43,V,v,0.4323,b,E
139,e,I,i,i,i,0.1899,e,E
141,e,I,i\\\\,i,i,0.325,e,E
141,e,I,i,i,i,0.325,e,E
