Measure,Global_Key,Local_Key,Chord,Relative_Numeral,CoE_KeyCall,CoE_Uncert,CoE_KeySequence,CoE_GlobalKey
67,D,I,I,I,IV,0.7834,G,D
69,D,I,V,V,V,0.7331,A,D
70,D,I,V7,V,v,1.7937,a,D
71,D,I,V7,V,I,1.0788,D,D
71,D,I,I\\\\,I,I,1.0788,D,D
72,D,I,V7,V,I,0.9774,D,D
72,D,I,I\\\\,I,I,0.9774,D,D
74,D,I,I,I,I,0.6897,D,D
74,D,I,ii6,ii,I,0.6897,D,D
74,D,I,#viio7/V,#vii,I,0.6897,D,D
75,D,I,V[V,V,V,0.3349,A,D
75,D,I,#viio43/V,#vii,V,0.3349,A,D
75,D,I,V6,V,V,0.3349,A,D
76,D,I,V/vi,V,III,0.1162,Gb/F#,D
76,D,I,V7/vi,V,III,0.1162,Gb/F#,D
77,D,I,vi6,vi,vi,1.2503,b,D
77,D,I,vi,vi,vi,1.2503,b,D
78,D,I,V65/V,V,vi,0.213,b,D
78,D,iii,iii.#viio7,#vii,vi,0.213,b,D
79,D,iii,i,i,V,1.6629,A,D
79,D,iii,V7,V,V,1.6629,A,D
79,D,iii,VI,VI,V,1.6629,A,D
80,D,iii,V(64),V,vii,1.3073,c#,D
80,D,iii,V,V,vii,1.3073,c#,D
80,D,iii,V7,V,vii,1.3073,c#,D
81,D,iii,i(42),i,iii,0.6157,f#,D
81,D,iii,i\\\\,i,iii,0.6157,f#,D
83,D,I,I.V65/IV,V,i,1.5428,d,D
83,D,I,ii7,ii,i,1.5428,d,D
83,D,I,V7/IV,V,i,1.5428,d,D
84,D,I,IV,IV,I,1.1543,D,D
84,D,I,I,I,I,1.1543,D,D
85,D,I,V7/IV,V,i,1.4725,d,D
86,D,I,IV64,IV,IV,1.5968,G,D
86,D,I,I(4),I,IV,1.5968,G,D
86,D,I,I,I,IV,1.5968,G,D
87,D,I,#viio2/vi,#vii,vi,0.7557,b,D
87,D,I,vi64,vi,vi,0.7557,b,D
88,D,I,V65/iii,V,iii,0.6843,f#,D
88,D,I,V7/iii,V,iii,0.6843,f#,D
88,D,I,I,I,iii,0.6843,f#,D
88,D,I,#viio7/ii,#vii,iii,0.6843,f#,D
89,D,I,ii(74),ii,ii,0.7532,e,D
89,D,I,ii,ii,ii,0.7532,e,D
89,D,I,V7,V,ii,0.7532,e,D
90,D,I,I\\\\,I,I,1.7296,D,D
92,D,I,I,I,I,0.5184,D,D
93,D,I,V43,V,V,1.0166,A,D
93,D,I,V65,V,V,1.0166,A,D
94,D,I,I,I,V,0.8932,A,D
94,D,I,V7,V,V,0.8932,A,D
95,D,I,I6,I,I,0.7529,D,D
95,D,I,V65,V,I,0.7529,D,D
95,D,I,I,I,I,0.7529,D,D
97,D,V,V.#viio7/V,#vii,i,1.5508,d,D
98,D,V,V7,V,II,0.4597,E,D
99,D,V,I(742),I,V,0.9143,A,D
99,D,V,I\\\\,I,V,0.9143,A,D
100,D,V,I(742),I,V,1.1365,A,D
100,D,V,I\\\\,I,V,1.1365,A,D
101,D,I,I.I6,I,I,0.4147,D,D
101,D,I,V2/IV,V,I,0.4147,D,D
102,D,I,IV6,IV,IV,1.556,G,D
102,D,I,I6,I,IV,1.556,G,D
103,D,I,V2/IV,V,I,0.4147,D,D
104,D,I,IV6,IV,I,0.498,D,D
104,D,I,I,I,I,0.498,D,D
106,D,I,V43,V,V,1.1261,A,D
106,D,I,V65,V,V,1.1261,A,D
107,D,I,V7,V,V,0.8502,A,D
108,D,I,I(42),I,I,1.8908,D,D
108,D,I,I\\\\,I,I,1.8908,D,D
109,D,bVI,.bVI.I,I,#V/bVI,1.7111,Bb,D
111,D,bVI,I,I,#V/bVI,0.5922,Bb,D
111,D,bVI,I6,I,#V/bVI,0.5922,Bb,D
112,D,bVI,V7,V,#II/bIII,1.0374,F,D
113,D,bVI,I,I,#V/bVI,0.9315,Bb,D
113,D,bVI,I6,I,#V/bVI,0.9315,Bb,D
114,D,bVI,V,V,#II/bIII,0.9122,F,D
114,D,bVI,v,v,#II/bIII,0.9122,F,D
115,D,bVI,V7/ii,V,#vi/bvii,1.1431,c,D
115,D,bVI,ii,ii,#vi/bvii,1.1431,c,D
116,D,bVI,V7,V,#V/bVI,0.1897,Bb,D
116,D,bVI,I,I,#V/bVI,0.1897,Bb,D
117,D,bVI,I,I,#V/bVI,0.4941,Bb,D
117,D,I,I.Ger6,Ger,#V/bVI,0.4941,Bb,D
118,D,I,V\\\\,V,V,1.166,A,D
119,D,I,I6,I,I,0.4643,D,D
119,D,I,I,I,I,0.4643,D,D
120,D,I,V65,V,v,0.5736,a,D
120,D,I,V7,V,v,0.5736,a,D
121,D,I,I6,I,I,0.4407,D,D
121,D,I,I,I,I,0.4407,D,D
122,D,I,V6,V,V,0.2711,A,D
122,D,I,V,V,V,0.2711,A,D
123,D,I,I64,I,I,0.6353,D,D
123,D,I,I,I,I,0.6353,D,D
123,D,I,I6,I,I,0.6353,D,D
124,D,I,V7,V,V,1.0537,A,D
125,D,I,I64,I,I,0.9834,D,D
125,D,I,I,I,I,0.9834,D,D
125,D,I,I6,I,I,0.9834,D,D
126,D,I,V,V,V,1.0197,A,D
126,D,I,v,v,V,1.0197,A,D
127,D,I,V65/ii,V,ii,0.3536,e,D
127,D,I,ii,ii,ii,0.3536,e,D
128,D,I,V65,V,I,0.1906,D,D
128,D,I,I,I,I,0.1906,D,D
129,D,I,IV,IV,IV,0.4313,G,D
130,D,I,V7/IV,V,I,1.5285,D,D
131,D,I,IV,IV,IV,0.5415,G,D
132,D,I,I,I,i,1.1123,d,D
132,D,I,i6,i,i,1.1123,d,D
133,D,I,V7/V,V,v,0.6711,a,D
133,D,I,v,v,v,0.6711,a,D
134,D,I,V7/IV,V,IV,0.1897,G,D
134,D,I,IV,IV,IV,0.1897,G,D
135,D,I,V7/ii,V,ii,0.671,e,D
135,D,I,ii64,ii,ii,0.671,e,D
136,D,I,V7,V,I,0.3058,D,D
136,D,I,I64,I,I,0.3058,D,D
137,D,I,V9,V,ii,1.0599,e,D
137,D,I,ii,ii,ii,1.0599,e,D
138,D,I,V7,V,I,0.5821,D,D
138,D,I,I64,I,I,0.5821,D,D
139,D,I,V7,V,V,1.3519,A,D
141,D,I,.bVI,bVI,i,0.1757,d,D
142,D,I,V65/V,V,V,1.8231,A,D
142,D,I,V7,V,V,1.8231,A,D
143,D,I,I\\\\,I,vi,0.9004,b,D
145,D,I,V,V,V,0.1078,A,D
145,D,I,V6/V,V,V,0.1078,A,D
145,D,I,V2,V,V,0.1078,A,D
146,D,I,I6,I,I,2.0091,D,D
146,D,I,V64,V,I,2.0091,D,D
146,D,I,I,I,I,2.0091,D,D
147,D,I,I6,I,I,0.7821,D,D
147,D,I,I,I,I,0.7821,D,D
148,D,I,V65,V,I,2.1259,D,D
148,D,I,V7,V,I,2.1259,D,D
149,D,I,V7(6),V,V,0.1521,A,D
149,D,I,V,V,V,0.1521,A,D
150,D,I,V7,V,v,0.3156,a,D
151,D,I,I\\\\,I,I,0.3602,D,D
