Measure,Global_Key,Local_Key,Chord,Relative_Numeral,CoE_KeyCall,CoE_Uncert,CoE_KeySequence,CoE_GlobalKey
49,Db,I,I6,I,I,0.4736,Db/C#,Db/C#
50,Db,I,V(64),V,I,0.6867,Db/C#,Db/C#
50,Db,I,V7,V,I,0.6867,Db/C#,Db/C#
50,Db,I,I6,I,I,0.6867,Db/C#,Db/C#
51,Db,I,#viio7/ii,#vii,ii,1.0709,eb/d#,Db/C#
51,Db,I,ii6,ii,ii,1.0709,eb/d#,Db/C#
51,Db,I,#viio/V,#vii,ii,1.0709,eb/d#,Db/C#
52,Db,I,V(64),V,I,0.1081,Db/C#,Db/C#
52,Db,I,V7,V,I,0.1081,Db/C#,Db/C#
52,Db,I,I\\\\,I,I,0.1081,Db/C#,Db/C#
52,Db,I,ii7,ii,I,0.1081,Db/C#,Db/C#
53,Db,I,I,I,I,1.119,Db/C#,Db/C#
53,Db,I,ii7,ii,I,1.119,Db/C#,Db/C#
53,Db,I,I,I,I,1.119,Db/C#,Db/C#
53,Db,I,ii7,ii,I,1.119,Db/C#,Db/C#
54,Db,I,I,I,I,0.5353,Db/C#,Db/C#
54,Db,I,I\\\\,I,I,0.5353,Db/C#,Db/C#
