Measure,Global_Key,Local_Key,Chord,Relative_Numeral,CoE_KeyCall,CoE_Uncert,CoE_KeySequence,CoE_GlobalKey
67,Bb,I,IV6,IV,IV,1.1346,Eb,Bb
68,Bb,I,I6,I,I,2.1632,Bb,Bb
68,Bb,I,ii6,ii,I,2.1632,Bb,Bb
68,Bb,I,V7,V,I,2.1632,Bb,Bb
69,Bb,I,I\\\\,I,I,0.6869,Bb,Bb
70,Bb,I,I,I,i,0.4227,bb,Bb
70,Bb,I,i,i,i,0.4227,bb,Bb
71,Bb,I,i(9),i,i,0.2718,bb,Bb
71,Bb,I,i,i,i,0.2718,bb,Bb
72,Bb,I,i(9),i,i,0.2718,bb,Bb
72,Bb,I,i,i,i,0.2718,bb,Bb
73,Bb,I,i(9),i,i,1.3097,bb,Bb
73,Bb,I,i,i,i,1.3097,bb,Bb
73,Bb,I,V7,V,i,1.3097,bb,Bb
74,Bb,I,i\\\\,i,I,1.9296,Bb,Bb
