Measure,Global_Key,Local_Key,Chord,Relative_Numeral,CoE_KeyCall,CoE_Uncert,CoE_KeySequence,CoE_GlobalKey
109,D,iii,V7(6),V,iii,0.178,f#,D
109,D,iii,V7,V,iii,0.178,f#,D
110,D,iii,i\\\\,i,iii,1.5574,f#,D
111,D,I,I.I,I,vi,1.7281,b,D
111,D,I,I+,I,vi,1.7281,b,D
112,D,I,IV,IV,ii,1.2467,e,D
112,D,I,ii6,ii,ii,1.2467,e,D
113,D,I,V2(4),V,I,0.1656,D,D
113,D,I,V2,V,I,0.1656,D,D
113,D,I,I,I,I,0.1656,D,D
114,D,I,V(64),V,iii,1.8058,f#,D
114,D,I,V\\\\,V,iii,1.8058,f#,D
115,D,I,I,I,I,0.2009,D,D
116,D,iii,iii.iv(6),iv,IV,0.964,G,D
116,D,iii,iv,iv,IV,0.964,G,D
116,D,iii,iv(#4),iv,IV,0.964,G,D
117,D,iii,i,i,iii,0.406,f#,D
117,D,iii,V(6),V,iii,0.406,f#,D
117,D,iii,V,V,iii,0.406,f#,D
118,D,iii,i\\\\,i,iii,1.2581,f#,D
119,D,I,I.V7/ii,V,vi,1.3154,b,D
119,D,I,V(64)/ii,V,vi,1.3154,b,D
119,D,I,#viio64/ii,#vii,vi,1.3154,b,D
120,D,I,ii6,ii,ii,1.3999,e,D
120,D,I,ii,ii,ii,1.3999,e,D
121,D,I,V7/IV,V,IV,2.2184,G,D
121,D,I,V9/IV,V,IV,2.2184,G,D
122,D,I,V7/IV,V,I,0.2483,D,D
122,D,IV,IV.I,I,I,0.2483,D,D
123,D,IV,I,I,ii,1.7281,e,D
123,D,IV,I+,I,ii,1.7281,e,D
124,D,IV,ii6(2),ii,v,1.2467,a,D
124,D,IV,ii6,ii,v,1.2467,a,D
125,D,IV,V2(4),V,IV,0.1268,G,D
125,D,IV,V2,V,IV,0.1268,G,D
125,D,IV,I6,I,IV,0.1268,G,D
126,D,IV,V(64),V,I,1.4808,D,D
126,D,IV,V\\\\,V,I,1.4808,D,D
126,D,IV,V+6,V,I,1.4808,D,D
127,D,IV,I(4),I,ii,1.3434,e,D
127,D,IV,I,I,ii,1.3434,e,D
127,D,I,I.#viio6,#vii,ii,1.3434,e,D
128,D,I,I6(2),I,V,0.4794,A,D
128,D,I,I6,I,V,0.4794,A,D
128,D,I,V6,V,V,0.4794,A,D
129,D,I,V(4),V,IV,0.5623,G,D
129,D,I,V,V,IV,0.5623,G,D
129,D,I,ii7,ii,IV,0.5623,G,D
130,D,I,#viio7,#vii,#ii/biii,1.813,f,D
131,D,I,I6(#4),I,vi,1.2014,b,D
132,D,I,I6,I,i,1.0267,d,D
132,D,I,I+6,I,i,1.0267,d,D
134,D,I,IV,IV,vi,1.2867,b,D
135,D,I,.Ger/vi,Ger,#VI/bVII,2.232,C,D
136,D,I,V/vi\\\\,V,#V/bVI,1.1228,Bb,D
138,D,I,ii,ii,ii,0.3579,e,D
139,D,I,V2(4),V,i,1.8847,d,D
140,D,I,V2,V,I,0.1807,D,D
140,D,I,I6,I,I,0.1807,D,D
141,D,I,ii6(2),ii,vi,2.1457,b,D
141,D,I,ii6,ii,vi,2.1457,b,D
142,D,I,V7,V,v,2.3155,a,D
143,D,I,I\\\\,I,I,0.7235,D,D
144,D,I,I,I,ii,0.7233,e,D
145,D,I,V6,V,V,1.4906,A,D
146,D,I,V65,V,V,1.2584,A,D
147,D,I,I(4),I,I,1.1623,D,D
147,D,I,I,I,I,1.1623,D,D
148,D,I,I,I,I,0.2929,D,D
148,D,I,V7/IV,V,I,0.2929,D,D
149,D,I,V6(2)/ii,V,VI,0.7899,B/Cb,D
149,D,I,V6/ii,V,VI,0.7899,B/Cb,D
151,D,I,ii,ii,vi,1.6495,b,D
151,D,I,#viio65/ii,#vii,vi,1.6495,b,D
152,D,I,ii6,ii,ii,1.1288,e,D
152,D,I,#viio7/V,#vii,ii,1.1288,e,D
153,D,I,V[V,V,I,1.2945,D,D
153,D,I,I64,I,I,1.2945,D,D
154,D,I,V6,V,I,1.0007,D,D
154,D,I,vi6,vi,I,1.0007,D,D
154,D,I,IV6,IV,I,1.0007,D,D
155,D,I,iii6,iii,I,1.7465,D,D
155,D,I,IV6,IV,I,1.7465,D,D
155,D,I,ii6,ii,I,1.7465,D,D
156,D,I,I6,I,I,1.4445,D,D
156,D,I,ii6],ii,I,1.4445,D,D
156,D,I,#viio/vi,#vii,I,1.4445,D,D
157,D,I,vi,vi,vi,1.1198,b,D
158,D,I,V65/V,V,ii,1.2988,e,D
159,D,I,V[I64,I,I,0.6942,D,D
160,D,I,V7],V,i,1.0917,d,D
160,D,I,#viio/vi,#vii,i,1.0917,d,D
161,D,I,vi,vi,IV,1.1896,G,D
162,D,I,V65/V,V,vi,2.3242,b,D
163,D,I,V[I64,I,I,0.4166,D,D
164,D,I,V7,V,v,1.7656,a,D
165,D,I,I64,I,I,0.2827,D,D
166,D,I,V2,V,V,1.7143,A,D
166,D,I,I6],I,V,1.7143,A,D
166,D,I,V2,V,V,1.7143,A,D
167,D,I,I6,I,I,0.8976,D,D
168,D,I,V2,V,v,1.9833,a,D
168,D,I,I6,I,v,1.9833,a,D
168,D,I,V43,V,v,1.9833,a,D
169,D,I,I,I,I,0.2035,D,D
169,D,I,vi7,vi,I,0.2035,D,D
169,D,I,V(+4),V,I,0.2035,D,D
170,D,I,IV,IV,I,1.1368,D,D
170,D,I,I6(+4),I,I,1.1368,D,D
170,D,I,V43,V,I,1.1368,D,D
171,D,I,I(4+2),I,V,0.9832,A,D
172,D,I,I\\\\,I,I,0.5244,D,D
